Author,Comment,Likes,PublishedAt
@BruceWayne-kj1mh,"<a href=""https://www.youtube.com/watch?v=vBrnBmUmVzI&amp;t=16"">0:16</a><br>Cop: What&#39;s your name?<br>Dude: Robert Jones.<br><a href=""https://www.youtube.com/watch?v=vBrnBmUmVzI&amp;t=330"">5:30</a><br>Cop: What&#39;s your name again?<br>Dude: Jimmy Jones",0,2024-06-13T17:46:06Z
@soldfaith,Robert Jones is Jimmy Jones,1,2024-06-13T13:17:03Z
@bomamba9402,"Closest I&#39;ve ever come to this is beginning to run from a cop, before convincing him I did not see him and, in fact, turned suddenly because &quot;I hate waiting for the light&quot;.",0,2024-06-13T09:03:46Z
@vezotonienu,Smooth as butter,1,2024-06-13T06:59:22Z
@himgod6495,"1st he said his name was Robert Jones, then the 2nd time he said jimmy Jones",0,2024-06-13T04:04:25Z
@DrPaynis65,I hope that this officer learned from this mistake and improved his ability to read people. Pretty silly.,1,2024-06-12T21:16:04Z
@sejmnazywoPL,Speech 100,1,2024-06-12T11:09:48Z
@tankr.5662,&quot;be careful buddy&quot; - i am aure he will 😂,1,2024-06-12T06:12:00Z
@Andreezy21,My first thought is who in their right mind would be jogging in 113 degrees??,2,2024-06-11T20:57:24Z
@lucada8538,"Imagine being a roofer working in the heat all day, sweating all of the energy out of your body, but you still have enough energy to go for a jog",2,2024-06-11T20:25:12Z
@jonmcb168,robert jones lmao,1,2024-06-11T18:43:38Z
@sandyu2474,Girls be like i have known her for only a year i can&#39;t trust her.<br>Le Boys after a few minutes of conversation.,3,2024-06-11T17:38:31Z
@jorenvanlaer2927,"Another year, another recommendation, great video as always",2,2024-06-11T16:19:41Z
@lmalbrue,White privilege. That&#39;s why cop&#39;s guard is down. A black person wouldn&#39;t have gotten the benefit of the doubt like this.,2,2024-06-11T16:11:02Z
@NXT_LVL_DVL,You don&#39;t know me son,1,2024-06-11T11:58:29Z
@a5786,This guy would win Mafia every time,2,2024-06-11T06:53:24Z
@loganlifter1,How was he able to get the tattoos off,1,2024-06-11T02:24:11Z
@jessikadewitt4077,If it wasn’t for the whole felony thing he could’ve been an actor 🤷‍♀️,1,2024-06-10T23:53:11Z
@jessikadewitt4077,Is anyone gonna talk about how it’s 113 degrees outside,1,2024-06-10T06:35:03Z
@jessikadewitt4077,Why does 2006 look like 1987,3,2024-06-10T06:32:21Z
@dans9463,He should be free due to great performance.,2,2024-06-09T23:56:05Z
@Ischlek_Aya,Now i believe that Prison Break is real,1,2024-06-09T23:36:09Z
@blackmage7173,Who&#39;s watching in 2024,3,2024-06-09T19:24:02Z
@herculeangiant2369,"If you thought cops were pigs , tyrants and stupid this is your classic example. 😁",1,2024-06-09T13:36:39Z
@raantas946,&quot;There&#39;s a prison here&quot;<br>~ Escaped Prisoner,6,2024-06-09T09:27:27Z
@tomdallas3690,I don&#39;t think he was a prisoner. He&#39;s a roofer.,1,2024-06-07T23:06:32Z
@jeevankotagiri9617,Oscar deserves you buddy 😂😂,1,2024-06-07T15:41:53Z
@hendrikromkes,he should be an ACTOR,1,2024-06-07T08:46:49Z
@sliver0fwhatsy0urs,i love this video,1,2024-06-07T07:34:52Z
@77Rquaresma17,"It went frp, Robert jones...  to jimmy jones lol",2,2024-06-06T05:02:50Z
@dagaybrucewayne,rizzed up,1,2024-06-06T04:34:36Z
@felixkimotho3650,This guy&#39;s smooth......how did he even get arrested!,3,2024-06-05T18:36:36Z
@Bishop777songsBoRNagAIn,The cop is fruity. He wanted dem nagaz,3,2024-06-05T05:17:35Z
@riheli4678,",&quot;Be careful buddy &quot;<br>&quot;Thank you&quot;",1,2024-06-04T21:14:35Z
@M4captain16,LMFAO,4,2024-06-04T14:56:27Z
@danielcarneiro5483,Imagine the cop&#39;s reaction when he found out this dude was the escapee,1,2024-06-04T12:33:31Z
@jaxnean2663,Like a glove,1,2024-06-04T11:07:01Z
@SPZ909,Yeah there&#39;s nothing more relaxing than jogging 12 miles on the train tracks after roofing in 113 degree weather.,111,2024-06-04T09:48:53Z
@jakubjurczynski7093,fucking legend,4,2024-06-03T19:09:57Z
@turotommola9943,17 years later youtube randomly recomends this masterpiece,1141,2024-06-03T16:20:07Z
@Digital_Rust,that officer got done fired fr,5,2024-06-03T14:12:11Z
@mmonly447,when you roll a deception check and you got a critical roll,1,2024-06-03T02:03:04Z
@morpheusspirit6609,"“What’s your address?” “I don’t have an address, I’m staying in a hotel”. 😳🤔🤔🤔",2,2024-06-03T01:12:39Z
@christianmicheal6678,this guy should have been a comedian 😂,1,2024-06-02T23:00:16Z
@christianmicheal6678,this guy is dangerous as fuck fucking menace,2,2024-06-02T22:56:41Z
@christianmicheal6678,this guy decided reality could be whatever he wanted it to be,2,2024-06-02T22:54:24Z
@seth-ek1uo,wow queen in 1974 is more feminine then feminine,0,2024-10-14T23:02:10Z
@StevenJackson-v7k,Kertzmann Mount,0,2024-10-14T20:09:38Z
@jasoncantellaven3064,"<a href=""https://www.youtube.com/watch?v=2ZBtPf7FOoM&amp;t=160"">2:40</a> I love the second Wanna Try - just stands out for me - brilliant song.",0,2024-10-14T15:29:15Z
@assaa0226,"Ah, that&#39;s nice❤",0,2024-10-14T09:26:08Z
@johnwalker3278,KILLER QUEEEEEEEEN❤,1,2024-10-13T23:06:15Z
@nickknowles8402,Honestly one the most creative songs ever written,0,2024-10-13T22:34:54Z
@m3rdaedits570,"0% AutoTune <br>100% Talent <br>200% Gay",1,2024-10-13T21:07:12Z
@lolapetersen5359,I never thought he was gay.,1,2024-10-13T18:11:28Z
@Fanta42canette,People in 2024??  AND LIKE MY COMMENT IF YOU ARE FAN OF QUEEN THIS BEAUTIFUL PEOPLE!!!!!! 💞🤩,2,2024-10-13T17:23:56Z
@albertfam999,"Killer Queen, BITE DE DUST",1,2024-10-13T17:12:03Z
@dinasharipova8299,Freddie you are perfect 💞,0,2024-10-13T16:38:32Z
@michele489,She’s Queen of the seven seas says me Michael D any one want to try her?,0,2024-10-13T15:26:15Z
@michele489,She’s Queen of the seven seas!,0,2024-10-13T15:23:45Z
@marinami23-15,Great video cover! My king-queen Freddie Mercury!,0,2024-10-13T15:07:42Z
@leandroechegaray1833,1974 y sigue siendo mejor que cualquier canción de hoy en día,0,2024-10-13T14:26:05Z
@hermanj69,50 years old these classic song🤗🤗,1,2024-10-12T15:59:02Z
@MattMicucci,I feel like this is the song where everything changed for Queen. They went from a great rock band to absolutely unique with this one.,0,2024-10-12T11:37:42Z
@Mingau1223,Adivinha quem já tocou no botão do like 🐱💣,2,2024-10-12T04:38:24Z
@PunisherOfGooners,“Im going to push it!”<br><b>Gets killed by an ambulance</b>,1,2024-10-12T01:14:17Z
@rickyvai866,Happy 50th anniversary since this was released. 11th October 1974.,5,2024-10-11T10:41:36Z
@marksimmons5665,"Fifty years ago today, I was in Cardiff South Wales, walked into Woolworths, not my first choice of store to buy records, but there it was, …&#39;Killer Queen&#39;, it was the 11th October, 1974. I’d already heard of Queen, who hadn’t - we’d already listened to the incredible &quot;Seven Seas of Rhye&quot; and &quot;Keep Yourself Alive&quot;. It wasn’t until I heard Killer Queen on the radio that I felt that the band Queen was going to be special. It’s 50 years, and so much has happened in both my personal life, and of course Queen’s. <br><br>When Queen released Killer Queen, as a young twelve and a half year old, ready to conquer the world - I didn’t, but Queen certainly did. I raise my glass to Freddie Mercury and Brian, John, Roger. Thank you for the music 🫶🏻",2,2024-10-11T08:18:33Z
@DoinaKrypton,good,0,2024-10-11T08:10:39Z
@franferenac4114,Its been 50 years since this song was released... wow...😢,1,2024-10-11T07:24:13Z
@ultranintendojuega8004,"50 years after this song, it is one of Queen&#39;s best and of all time. (ya 50 años de esta cancion, uno de los mejores de queen y de todos los tiempos)",2,2024-10-11T03:10:07Z
@crazyjackYTcool20hester,Very cool,0,2024-10-10T10:08:51Z
@HuttVita-w2o,Anderson George Lopez Jeffrey Lopez Anthony,0,2024-10-10T08:08:24Z
@alexisruiz9777,"Hola q tal, soy de argentina.. esto es música no lo de mi generación, dios sin usar autotune, que maestro Queen👏👏👏👏",1,2024-10-10T00:21:20Z
@DorotheaColby-v5e,Frederik Radial,0,2024-10-09T20:18:27Z
@fannyfauconnier4148,Enchantée...,0,2024-10-09T18:24:29Z
@haroldbuddy5836,Awesome,0,2024-10-09T06:40:16Z
@johnmanseguiao7763,my fav,0,2024-10-09T06:19:00Z
@unfunniestman,"&quot;At anytime, an invitation you can&#39;t decline&quot;<br>&quot;Guaranteed to blow your mind (Anytime)&quot;<br>&quot;Insatiable in appetite&quot;<br>&quot;To avoid complications, she never kept the same address&quot;<br>&quot;Playful as a pussycat&quot;<br>Freddie you fucking genius.<br>Araki you fucking genius.",0,2024-10-09T01:07:17Z
@HolySavior102,"This music will shine forever, just like a unbreakable diamond...",0,2024-10-08T22:34:16Z
@EuKaua021,Killer Queen Third Bomb Bites The Dust,0,2024-10-08T21:28:36Z
@EndiBorici,This is a KILLER song and the HANDS look like STARS thet are like PLITIUM,0,2024-10-08T20:49:51Z
@MariaMsi-v6c,"HERI UNICO HE, MARAVILLOSAMENTE😂😂😂❤ 🤩",1,2024-10-08T18:28:33Z
@Artshane,Ella e chu🎉,0,2024-10-08T18:10:59Z
@JaeDakes-g8i,Leffler Gardens,1,2024-10-08T14:43:05Z
@taevyndelozier8188,Killer queen already touched your phone,2,2024-10-08T03:51:47Z
@jonathanstoutenburg8634,"I hope everyone knows the story of how Freddie acquired the odd microphone.  Growing up, I never got it and now I am 61.",0,2024-10-08T01:52:17Z
@donthaha3965,does Queen have any other songs with this same tune? like similar instrumentals ?,0,2024-10-07T23:31:31Z
@l.lawliet5896,Standooooo,2,2024-10-07T20:16:29Z
@lucamb7046,This song is... <b>The bomb</b>,1,2024-10-07T17:56:33Z
@TobiasHuxley-y7v,Rogahn Turnpike,0,2024-10-07T16:01:40Z
@alexandrasandoval1604,😅😮 😢☹️,0,2024-10-07T15:20:32Z
@maisfloro,Is anyone listening in October 2024? ❤,8,2024-10-07T00:27:44Z
@MushyLizard,"Killer queen, daisan no bakudan! Bites za dusto!",0,2024-10-06T23:14:40Z
@MathildaJoy-h5i,King Port,1,2024-10-06T22:21:11Z
@DDorai_pink_floyd,시바 죠죠빠 새끼들은 꺼져라,0,2024-10-06T15:48:33Z
@carolinevieira7982,ele parecendo o Lorde Farquaad de shrek com esse cabelinho,0,2024-10-06T14:17:42Z
@saulgoodman6358,"My name is Yoshikage Kira. I&#39;m 33 years old. My house is in the northeast section of Morioh, where all the villas are, and I am not married. I work as an employee for the Kame Yu department stores, and I get home every day by 8 PM at the latest. I don&#39;t smoke, but I occasionally drink. I&#39;m in bed by 11 PM, and make sure I get eight hours of sleep, no matter what. After having a glass of warm milk and doing about twenty minutes of stretches before going to bed, I usually have no problems sleeping until morning. Just like a baby, I wake up without any fatigue or stress in the morning. I was told there were no issues at my last check-up. I&#39;m trying to explain that I&#39;m a person who wishes to live a very quiet life. I take care not to trouble myself with any enemies, like winning and losing, that would cause me to lose sleep at night. That is how I deal with society, and I know that is what brings me happiness. Although, if I were to fight I wouldn&#39;t lose to anyone.",7,2024-10-06T10:18:17Z
@あんのん-t8d,本当に唯一無二のグループだよ…これからもずっと愛してるぜ,2,2024-10-06T07:55:38Z
@DsN2099,The best band and talent ever infinity/10,2,2024-10-06T03:51:34Z
@JTheGamerNoob,Blasting dis in my ears,2,2024-10-06T02:27:34Z
@LorenzaSucaccahuantico,H,0,2024-10-05T23:25:51Z
@아가투-d6w,2024년 10월 6일 퇴근중,0,2024-10-05T21:30:32Z
@rehvy,For some reason this song makes me feel good.,2,2024-10-05T20:20:38Z
@Ianigeler,sombody in october 2024,1,2024-10-05T14:19:29Z
@elias-mg3kp,"She keeps her Moët et Chandon<br>In her pretty cabinet<br>&quot;Let them eat cake, &quot; she says<br>Just like Marie Antoinette<br>A built-in remedy<br>For Khrushchev and Kennedy<br>At anytime an invitation<br>You can&#39;t decline<br>Caviar and cigarettes<br>Well versed in etiquette<br>Extraordinarily nice<br>She&#39;s a Killer Queen<br>Gunpowder, gelatine<br>Dynamite with a laser beam<br>Guaranteed to blow your mind<br>Anytime<br>Recommended at the price<br>Insatiable an appetite<br>Wanna try?<br>To avoid complications<br>She never kept the same address<br>In conversation<br>She spoke just like a baroness<br>Met a man from China<br>Went down to Geisha Minah<br>Then again incidentally<br>If you&#39;re that way inclined<br>Perfume came naturally from Paris (naturally)<br>For cars she couldn&#39;t care less<br>Fastidious and precise<br>She&#39;s a Killer Queen<br>Gunpowder, gelatine<br>Dynamite with a laser beam<br>Guaranteed to blow your mind<br>Anytime<br>Drop of a hat she&#39;s as willing as<br>Playful as a pussy cat<br>Then momentarily out of action<br>Temporarily out of gas<br>To absolutely drive you wild, wild<br>She&#39;s out to get you<br>She&#39;s a Killer Queen<br>Gunpowder, gelatine<br>Dynamite with a laser beam<br>Guaranteed to blow your mind<br>Anytime<br>Recommended at the price<br>Insatiable an appetite<br>Wanna try?<br>You wanna try",1,2024-10-05T14:03:52Z
@ekaterinashchegoleva9461,Omg it&#39;s just so beautiful!,3,2024-10-04T16:49:06Z
@hilarymutongwizo3062,Song for  poshy and classy people. 💯💯💯💯💯,2,2024-10-04T03:47:04Z
@KarenGrc95,🎶🎶🎶 Temón 🔥 🔥,1,2024-10-04T03:03:33Z
@JuanIgnacioCostaNieto,Kira: killer queen vais the dost<br>Ambulancia:a no papito cagaste,0,2024-10-03T20:53:42Z
@biffgate-ii7od,✌️,1,2024-10-03T06:49:59Z
@MatteoCasinillo-w8c,I like the lyrics,2,2024-10-03T04:07:07Z
@AMJLIST,"<a href=""https://www.youtube.com/watch?v=2ZBtPf7FOoM&amp;t=78"">1:18</a>",0,2024-10-02T17:02:18Z
@YettaLawrentz-p8q,Emard Curve,0,2024-10-02T16:53:42Z
@ericksong3646,Yo nací el mismo día que Freddy Mercury  solo paso el dato y me gustaron muchas sus canciones es todo una estrella ⭐💫 de la música ❤,3,2024-10-02T03:37:14Z
@Raresmii,"This song is so good! It almost gave me a sheer heart attack, i love the killer queen song! I already touched the like button, this song really is the bomb.",3,2024-10-01T20:01:42Z
@gumisse,I’ve been listening to this song for years and just noticed the jojo fans taking over the comment section. What’s happening 😭,0,2024-10-01T17:33:45Z
@StevieCwiakala-y5i,Isabel Lane,0,2024-10-01T06:53:23Z
@roylo9691,killer queen,0,2024-10-01T03:42:36Z
@ああああああああ159,愛してる,0,2024-09-30T14:12:08Z
@PhilippePreseau-hl8nl,EUX aussi ce sont,1,2024-09-30T14:06:23Z
@francescanunziata3872,"<a href=""https://www.youtube.com/watch?v=2ZBtPf7FOoM&amp;t=10"">0:10</a> Fantastic 💪🏼💪🏼💜💜👏🏼👏🏼❤️‍🔥❤️‍🔥🫡",0,2024-09-30T09:20:28Z
@lili-dr9dl,Why is the guitar not plugged in,0,2024-09-30T02:42:08Z
@CatBarbas,Who in 214???,0,2024-09-30T02:15:17Z
@Monsieur_Marston,"This is synced, they had a playback and everyone was pissed about it",0,2024-09-30T00:35:32Z
@JhonyRenanSoares,"She keeps her Moët et Chandon<br>In her pretty cabinet<br>&quot;Let them eat cake, &quot; she says<br>Just like Marie Antoinette<br>A built-in remedy<br>For Khrushchev and Kennedy<br>At anytime an invitation<br>You can&#39;t decline<br><br>Caviar and cigarettes<br>Well versed in etiquette<br>Extraordinarily nice<br><br>She&#39;s a Killer Queen<br>Gunpowder, gelatine<br>Dynamite with a laser beam<br>Guaranteed to blow your mind<br>Anytime<br><br>Recommended at the price<br>Insatiable an appetite<br>Wanna try?<br><br>To avoid complications<br>She never kept the same address<br>In conversation<br>She spoke just like a baroness<br>Met a man from China<br>Went down to Geisha Minah<br>Then again incidentally<br>If you&#39;re that way inclined<br><br>Perfume came naturally from Paris (naturally)<br>For cars she couldn&#39;t care less<br>Fastidious and precise<br><br>She&#39;s a Killer Queen<br>Gunpowder, gelatine<br>Dynamite with a laser beam<br>Guaranteed to blow your mind<br>Anytime<br><br>Drop of a hat she&#39;s as willing as<br>Playful as a pussy cat<br>Then momentarily out of action<br>Temporarily out of gas<br>To absolutely drive you wild, wild<br>She&#39;s out to get you<br><br>She&#39;s a Killer Queen<br>Gunpowder, gelatine<br>Dynamite with a laser beam<br>Guaranteed to blow your mind<br>Anytime<br><br>Recommended at the price<br>Insatiable an appetite<br>Wanna try?<br>You wanna try",1,2024-09-29T23:54:24Z
@MargaretWashington-i9o,Steuber Forest,0,2024-09-29T21:13:26Z
@kafka44,2025年も聞いてる人👍,2,2024-09-29T20:24:10Z
@joyceecagle,Hell yeah,1,2024-09-29T19:32:30Z
@BakuTelecom-q3h,Ferrux   ❤❤❤❤❤❤❤❤❤❤❤❤👑👑👑👑👑👑👑👑👑👑👑👑,1,2024-09-29T15:18:25Z
@marcomartin1968,"<a href=""https://www.youtube.com/watch?v=2ZBtPf7FOoM&amp;t=244"">4:04</a> hrs por hora y el tiempo que dure el juego en la pantalla del celular en la computadora y en la pantalla principal del teléfono en el móvil y el teléfono celular de los dispositivos de seguridad de los celulares y el teléfono móvil de la pantalla del móvil de los teléfonos celulares y de la computadora",0,2024-09-29T00:44:54Z
